mtc,id,diagnostic,type2,type1
43.01784116,FA 2:0,FA 2:0,fatty_acid_RCO,frag
59.01275578,FA 2:0 +1O,FA 2:0 +1O,fatty_acid_RCO,frag
75.0076704,FA 2:0 +2O,FA 2:0 +2O,fatty_acid_RCO,frag
91.00258498,FA 2:0 +3O,FA 2:0 +3O,fatty_acid_RCO,frag
41.00219108,FA 2:1,FA 2:1,fatty_acid_RCO,frag
56.9971057,FA 2:1 +1O,FA 2:1 +1O,fatty_acid_RCO,frag
72.99202032,FA 2:1 +2O,FA 2:1 +2O,fatty_acid_RCO,frag
88.98693498,FA 2:1 +3O,FA 2:1 +3O,fatty_acid_RCO,frag
57.03349124,FA 3:0,FA 3:0,fatty_acid_RCO,frag
73.02840586,FA 3:0 +1O,FA 3:0 +1O,fatty_acid_RCO,frag
89.02332048,FA 3:0 +2O,FA 3:0 +2O,fatty_acid_RCO,frag
105.0182351,FA 3:0 +3O,FA 3:0 +3O,fatty_acid_RCO,frag
55.01784116,FA 3:1,FA 3:1,fatty_acid_RCO,frag
71.01275578,FA 3:1 +1O,FA 3:1 +1O,fatty_acid_RCO,frag
87.00767038,FA 3:1 +2O,FA 3:1 +2O,fatty_acid_RCO,frag
103.002585,FA 3:1 +3O,FA 3:1 +3O,fatty_acid_RCO,frag
71.04914132,FA 4:0,FA 4:0,fatty_acid_RCO,frag
87.04405598,FA 4:0 +1O,FA 4:0 +1O,fatty_acid_RCO,frag
103.0389706,FA 4:0 +2O,FA 4:0 +2O,fatty_acid_RCO,frag
119.0338852,FA 4:0 +3O,FA 4:0 +3O,fatty_acid_RCO,frag
69.03349124,FA 4:1,FA 4:1,fatty_acid_RCO,frag
85.02840588,FA 4:1 +1O,FA 4:1 +1O,fatty_acid_RCO,frag
101.0233205,FA 4:1 +2O,FA 4:1 +2O,fatty_acid_RCO,frag
117.0182351,FA 4:1 +3O,FA 4:1 +3O,fatty_acid_RCO,frag
85.06479138,FA 5:0,FA 5:0,fatty_acid_RCO,frag
101.059706,FA 5:0 +1O,FA 5:0 +1O,fatty_acid_RCO,frag
117.0546207,FA 5:0 +2O,FA 5:0 +2O,fatty_acid_RCO,frag
133.0495353,FA 5:0 +3O,FA 5:0 +3O,fatty_acid_RCO,frag
83.04914132,FA 5:1,FA 5:1,fatty_acid_RCO,frag
99.04405598,FA 5:1 +1O,FA 5:1 +1O,fatty_acid_RCO,frag
115.0389706,FA 5:1 +2O,FA 5:1 +2O,fatty_acid_RCO,frag
131.0338852,FA 5:1 +3O,FA 5:1 +3O,fatty_acid_RCO,frag
99.08044148,FA 6:0,FA 6:0,fatty_acid_RCO,frag
115.0753561,FA 6:0 +1O,FA 6:0 +1O,fatty_acid_RCO,frag
131.0702707,FA 6:0 +2O,FA 6:0 +2O,fatty_acid_RCO,frag
147.0651854,FA 6:0 +3O,FA 6:0 +3O,fatty_acid_RCO,frag
97.06479138,FA 6:1,FA 6:1,fatty_acid_RCO,frag
113.059706,FA 6:1 +1O,FA 6:1 +1O,fatty_acid_RCO,frag
129.0546207,FA 6:1 +2O,FA 6:1 +2O,fatty_acid_RCO,frag
145.0495353,FA 6:1 +3O,FA 6:1 +3O,fatty_acid_RCO,frag
113.0960916,FA 7:0,FA 7:0,fatty_acid_RCO,frag
129.0910062,FA 7:0 +1O,FA 7:0 +1O,fatty_acid_RCO,frag
145.0859208,FA 7:0 +2O,FA 7:0 +2O,fatty_acid_RCO,frag
161.0808354,FA 7:0 +3O,FA 7:0 +3O,fatty_acid_RCO,frag
111.0804415,FA 7:1,FA 7:1,fatty_acid_RCO,frag
127.0753561,FA 7:1 +1O,FA 7:1 +1O,fatty_acid_RCO,frag
143.0702707,FA 7:1 +2O,FA 7:1 +2O,fatty_acid_RCO,frag
159.0651854,FA 7:1 +3O,FA 7:1 +3O,fatty_acid_RCO,frag
109.0647914,FA 7:2,FA 7:2,fatty_acid_RCO,frag
125.059706,FA 7:2 +1O,FA 7:2 +1O,fatty_acid_RCO,frag
141.0546207,FA 7:2 +2O,FA 7:2 +2O,fatty_acid_RCO,frag
157.0495353,FA 7:2 +3O,FA 7:2 +3O,fatty_acid_RCO,frag
127.1117417,FA 8:0,FA 8:0,fatty_acid_RCO,frag
143.1066563,FA 8:0 +1O,FA 8:0 +1O,fatty_acid_RCO,frag
159.1015709,FA 8:0 +2O,FA 8:0 +2O,fatty_acid_RCO,frag
175.0964855,FA 8:0 +3O,FA 8:0 +3O,fatty_acid_RCO,frag
125.0960916,FA 8:1,FA 8:1,fatty_acid_RCO,frag
141.0910062,FA 8:1 +1O,FA 8:1 +1O,fatty_acid_RCO,frag
157.0859208,FA 8:1 +2O,FA 8:1 +2O,fatty_acid_RCO,frag
173.0808354,FA 8:1 +3O,FA 8:1 +3O,fatty_acid_RCO,frag
123.0804415,FA 8:2,FA 8:2,fatty_acid_RCO,frag
139.0753561,FA 8:2 +1O,FA 8:2 +1O,fatty_acid_RCO,frag
155.0702707,FA 8:2 +2O,FA 8:2 +2O,fatty_acid_RCO,frag
171.0651854,FA 8:2 +3O,FA 8:2 +3O,fatty_acid_RCO,frag
141.1273917,FA 9:0,FA 9:0,fatty_acid_RCO,frag
157.1223064,FA 9:0 +1O,FA 9:0 +1O,fatty_acid_RCO,frag
173.117221,FA 9:0 +2O,FA 9:0 +2O,fatty_acid_RCO,frag
189.1121356,FA 9:0 +3O,FA 9:0 +3O,fatty_acid_RCO,frag
139.1117417,FA 9:1,FA 9:1,fatty_acid_RCO,frag
155.1066563,FA 9:1 +1O,FA 9:1 +1O,fatty_acid_RCO,frag
171.1015709,FA 9:1 +2O,FA 9:1 +2O,fatty_acid_RCO,frag
187.0964855,FA 9:1 +3O,FA 9:1 +3O,fatty_acid_RCO,frag
137.0960916,FA 9:2,FA 9:2,fatty_acid_RCO,frag
153.0910062,FA 9:2 +1O,FA 9:2 +1O,fatty_acid_RCO,frag
169.0859208,FA 9:2 +2O,FA 9:2 +2O,fatty_acid_RCO,frag
185.0808354,FA 9:2 +3O,FA 9:2 +3O,fatty_acid_RCO,frag
151.1117417,FA 10:2,FA 10:2,fatty_acid_RCO,frag
167.1066563,FA 10:2 +1O,FA 10:2 +1O,fatty_acid_RCO,frag
183.1015709,FA 10:2 +2O,FA 10:2 +2O,fatty_acid_RCO,frag
199.0964855,FA 10:2 +3O,FA 10:2 +3O,fatty_acid_RCO,frag
169.1586919,FA 11:0,FA 11:0,fatty_acid_RCO,frag
185.1536065,FA 11:0 +1O,FA 11:0 +1O,fatty_acid_RCO,frag
201.1485211,FA 11:0 +2O,FA 11:0 +2O,fatty_acid_RCO,frag
217.1434358,FA 11:0 +3O,FA 11:0 +3O,fatty_acid_RCO,frag
167.1430418,FA 11:1,FA 11:1,fatty_acid_RCO,frag
183.1379564,FA 11:1 +1O,FA 11:1 +1O,fatty_acid_RCO,frag
199.1328711,FA 11:1 +2O,FA 11:1 +2O,fatty_acid_RCO,frag
215.1277857,FA 11:1 +3O,FA 11:1 +3O,fatty_acid_RCO,frag
165.1273917,FA 11:2,FA 11:2,fatty_acid_RCO,frag
181.1223064,FA 11:2 +1O,FA 11:2 +1O,fatty_acid_RCO,frag
197.117221,FA 11:2 +2O,FA 11:2 +2O,fatty_acid_RCO,frag
213.1121356,FA 11:2 +3O,FA 11:2 +3O,fatty_acid_RCO,frag
183.174342,FA 12:0,FA 12:0,fatty_acid_RCO,frag
199.1692566,FA 12:0 +1O,FA 12:0 +1O,fatty_acid_RCO,frag
215.1641712,FA 12:0 +2O,FA 12:0 +2O,fatty_acid_RCO,frag
231.1590858,FA 12:0 +3O,FA 12:0 +3O,fatty_acid_RCO,frag
181.1586919,FA 12:1,FA 12:1,fatty_acid_RCO,frag
197.1536065,FA 12:1 +1O,FA 12:1 +1O,fatty_acid_RCO,frag
213.1485211,FA 12:1 +2O,FA 12:1 +2O,fatty_acid_RCO,frag
229.1434358,FA 12:1 +3O,FA 12:1 +3O,fatty_acid_RCO,frag
179.1430418,FA 12:2,FA 12:2,fatty_acid_RCO,frag
195.1379564,FA 12:2 +1O,FA 12:2 +1O,fatty_acid_RCO,frag
211.1328711,FA 12:2 +2O,FA 12:2 +2O,fatty_acid_RCO,frag
227.1277857,FA 12:2 +3O,FA 12:2 +3O,fatty_acid_RCO,frag
177.1273917,FA 12:3,FA 12:3,fatty_acid_RCO,frag
193.1223064,FA 12:3 +1O,FA 12:3 +1O,fatty_acid_RCO,frag
209.117221,FA 12:3 +2O,FA 12:3 +2O,fatty_acid_RCO,frag
225.1121356,FA 12:3 +3O,FA 12:3 +3O,fatty_acid_RCO,frag
197.1899921,FA 13:0,FA 13:0,fatty_acid_RCO,frag
213.1849067,FA 13:0 +1O,FA 13:0 +1O,fatty_acid_RCO,frag
229.1798213,FA 13:0 +2O,FA 13:0 +2O,fatty_acid_RCO,frag
245.1747359,FA 13:0 +3O,FA 13:0 +3O,fatty_acid_RCO,frag
195.174342,FA 13:1,FA 13:1,fatty_acid_RCO,frag
211.1692566,FA 13:1 +1O,FA 13:1 +1O,fatty_acid_RCO,frag
227.1641712,FA 13:1 +2O,FA 13:1 +2O,fatty_acid_RCO,frag
243.1590858,FA 13:1 +3O,FA 13:1 +3O,fatty_acid_RCO,frag
193.1586919,FA 13:2,FA 13:2,fatty_acid_RCO,frag
209.1536065,FA 13:2 +1O,FA 13:2 +1O,fatty_acid_RCO,frag
225.1485211,FA 13:2 +2O,FA 13:2 +2O,fatty_acid_RCO,frag
241.1434358,FA 13:2 +3O,FA 13:2 +3O,fatty_acid_RCO,frag
191.1430418,FA 13:3,FA 13:3,fatty_acid_RCO,frag
207.1379564,FA 13:3 +1O,FA 13:3 +1O,fatty_acid_RCO,frag
223.1328711,FA 13:3 +2O,FA 13:3 +2O,fatty_acid_RCO,frag
239.1277857,FA 13:3 +3O,FA 13:3 +3O,fatty_acid_RCO,frag
211.2056421,FA 14:0,FA 14:0,fatty_acid_RCO,frag
227.2005568,FA 14:0 +1O,FA 14:0 +1O,fatty_acid_RCO,frag
243.1954714,FA 14:0 +2O,FA 14:0 +2O,fatty_acid_RCO,frag
259.190386,FA 14:0 +3O,FA 14:0 +3O,fatty_acid_RCO,frag
209.1899921,FA 14:1,FA 14:1,fatty_acid_RCO,frag
225.1849067,FA 14:1 +1O,FA 14:1 +1O,fatty_acid_RCO,frag
241.1798213,FA 14:1 +2O,FA 14:1 +2O,fatty_acid_RCO,frag
257.1747359,FA 14:1 +3O,FA 14:1 +3O,fatty_acid_RCO,frag
207.174342,FA 14:2,FA 14:2,fatty_acid_RCO,frag
223.1692566,FA 14:2 +1O,FA 14:2 +1O,fatty_acid_RCO,frag
239.1641712,FA 14:2 +2O,FA 14:2 +2O,fatty_acid_RCO,frag
255.1590858,FA 14:2 +3O,FA 14:2 +3O,fatty_acid_RCO,frag
205.1586919,FA 14:3,FA 14:3,fatty_acid_RCO,frag
221.1536065,FA 14:3 +1O,FA 14:3 +1O,fatty_acid_RCO,frag
237.1485211,FA 14:3 +2O,FA 14:3 +2O,fatty_acid_RCO,frag
253.1434358,FA 14:3 +3O,FA 14:3 +3O,fatty_acid_RCO,frag
225.2212922,FA 15:0,FA 15:0,fatty_acid_RCO,frag
241.2162068,FA 15:0 +1O,FA 15:0 +1O,fatty_acid_RCO,frag
257.2111215,FA 15:0 +2O,FA 15:0 +2O,fatty_acid_RCO,frag
273.2060361,FA 15:0 +3O,FA 15:0 +3O,fatty_acid_RCO,frag
223.2056421,FA 15:1,FA 15:1,fatty_acid_RCO,frag
239.2005568,FA 15:1 +1O,FA 15:1 +1O,fatty_acid_RCO,frag
255.1954714,FA 15:1 +2O,FA 15:1 +2O,fatty_acid_RCO,frag
271.190386,FA 15:1 +3O,FA 15:1 +3O,fatty_acid_RCO,frag
221.1899921,FA 15:2,FA 15:2,fatty_acid_RCO,frag
237.1849067,FA 15:2 +1O,FA 15:2 +1O,fatty_acid_RCO,frag
253.1798213,FA 15:2 +2O,FA 15:2 +2O,fatty_acid_RCO,frag
269.1747359,FA 15:2 +3O,FA 15:2 +3O,fatty_acid_RCO,frag
219.174342,FA 15:3,FA 15:3,fatty_acid_RCO,frag
235.1692566,FA 15:3 +1O,FA 15:3 +1O,fatty_acid_RCO,frag
251.1641712,FA 15:3 +2O,FA 15:3 +2O,fatty_acid_RCO,frag
267.1590858,FA 15:3 +3O,FA 15:3 +3O,fatty_acid_RCO,frag
239.2369423,FA 16:0,FA 16:0,fatty_acid_RCO,frag
255.2318569,FA 16:0 +1O,FA 16:0 +1O,fatty_acid_RCO,frag
271.2267715,FA 16:0 +2O,FA 16:0 +2O,fatty_acid_RCO,frag
287.2216862,FA 16:0 +3O,FA 16:0 +3O,fatty_acid_RCO,frag
237.2212922,FA 16:1,FA 16:1,fatty_acid_RCO,frag
253.2162068,FA 16:1 +1O,FA 16:1 +1O,fatty_acid_RCO,frag
269.2111215,FA 16:1 +2O,FA 16:1 +2O,fatty_acid_RCO,frag
285.2060361,FA 16:1 +3O,FA 16:1 +3O,fatty_acid_RCO,frag
235.2056421,FA 16:2,FA 16:2,fatty_acid_RCO,frag
251.2005568,FA 16:2 +1O,FA 16:2 +1O,fatty_acid_RCO,frag
267.1954714,FA 16:2 +2O,FA 16:2 +2O,fatty_acid_RCO,frag
283.190386,FA 16:2 +3O,FA 16:2 +3O,fatty_acid_RCO,frag
233.1899921,FA 16:3,FA 16:3,fatty_acid_RCO,frag
249.1849067,FA 16:3 +1O,FA 16:3 +1O,fatty_acid_RCO,frag
265.1798213,FA 16:3 +2O,FA 16:3 +2O,fatty_acid_RCO,frag
281.1747359,FA 16:3 +3O,FA 16:3 +3O,fatty_acid_RCO,frag
253.2525924,FA 17:0,FA 17:0,fatty_acid_RCO,frag
269.247507,FA 17:0 +1O,FA 17:0 +1O,fatty_acid_RCO,frag
285.2424216,FA 17:0 +2O,FA 17:0 +2O,fatty_acid_RCO,frag
301.2373362,FA 17:0 +3O,FA 17:0 +3O,fatty_acid_RCO,frag
251.2369423,FA 17:1,FA 17:1,fatty_acid_RCO,frag
267.2318569,FA 17:1 +1O,FA 17:1 +1O,fatty_acid_RCO,frag
283.2267715,FA 17:1 +2O,FA 17:1 +2O,fatty_acid_RCO,frag
299.2216862,FA 17:1 +3O,FA 17:1 +3O,fatty_acid_RCO,frag
249.2212922,FA 17:2,FA 17:2,fatty_acid_RCO,frag
265.2162068,FA 17:2 +1O,FA 17:2 +1O,fatty_acid_RCO,frag
281.2111215,FA 17:2 +2O,FA 17:2 +2O,fatty_acid_RCO,frag
297.2060361,FA 17:2 +3O,FA 17:2 +3O,fatty_acid_RCO,frag
247.2056421,FA 17:3,FA 17:3,fatty_acid_RCO,frag
263.2005568,FA 17:3 +1O,FA 17:3 +1O,fatty_acid_RCO,frag
279.1954714,FA 17:3 +2O,FA 17:3 +2O,fatty_acid_RCO,frag
295.190386,FA 17:3 +3O,FA 17:3 +3O,fatty_acid_RCO,frag
245.1899921,FA 17:4,FA 17:4,fatty_acid_RCO,frag
261.1849067,FA 17:4 +1O,FA 17:4 +1O,fatty_acid_RCO,frag
277.1798213,FA 17:4 +2O,FA 17:4 +2O,fatty_acid_RCO,frag
293.1747359,FA 17:4 +3O,FA 17:4 +3O,fatty_acid_RCO,frag
267.2682425,FA 18:0,FA 18:0,fatty_acid_RCO,frag
283.2631571,FA 18:0 +1O,FA 18:0 +1O,fatty_acid_RCO,frag
299.2580717,FA 18:0 +2O,FA 18:0 +2O,fatty_acid_RCO,frag
315.2529863,FA 18:0 +3O,FA 18:0 +3O,fatty_acid_RCO,frag
265.2525924,FA 18:1,FA 18:1,fatty_acid_RCO,frag
281.247507,FA 18:1 +1O,FA 18:1 +1O,fatty_acid_RCO,frag
297.2424216,FA 18:1 +2O,FA 18:1 +2O,fatty_acid_RCO,frag
313.2373362,FA 18:1 +3O,FA 18:1 +3O,fatty_acid_RCO,frag
263.2369423,FA 18:2,FA 18:2,fatty_acid_RCO,frag
279.2318569,FA 18:2 +1O,FA 18:2 +1O,fatty_acid_RCO,frag
295.2267715,FA 18:2 +2O,FA 18:2 +2O,fatty_acid_RCO,frag
311.2216862,FA 18:2 +3O,FA 18:2 +3O,fatty_acid_RCO,frag
261.2212922,FA 18:3,FA 18:3,fatty_acid_RCO,frag
277.2162068,FA 18:3 +1O,FA 18:3 +1O,fatty_acid_RCO,frag
293.2111215,FA 18:3 +2O,FA 18:3 +2O,fatty_acid_RCO,frag
309.2060361,FA 18:3 +3O,FA 18:3 +3O,fatty_acid_RCO,frag
259.2056421,FA 18:4,FA 18:4,fatty_acid_RCO,frag
275.2005568,FA 18:4 +1O,FA 18:4 +1O,fatty_acid_RCO,frag
291.1954714,FA 18:4 +2O,FA 18:4 +2O,fatty_acid_RCO,frag
307.190386,FA 18:4 +3O,FA 18:4 +3O,fatty_acid_RCO,frag
281.2838925,FA 19:0,FA 19:0,fatty_acid_RCO,frag
297.2788072,FA 19:0 +1O,FA 19:0 +1O,fatty_acid_RCO,frag
313.2737218,FA 19:0 +2O,FA 19:0 +2O,fatty_acid_RCO,frag
329.2686364,FA 19:0 +3O,FA 19:0 +3O,fatty_acid_RCO,frag
279.2682425,FA 19:1,FA 19:1,fatty_acid_RCO,frag
295.2631571,FA 19:1 +1O,FA 19:1 +1O,fatty_acid_RCO,frag
311.2580717,FA 19:1 +2O,FA 19:1 +2O,fatty_acid_RCO,frag
327.2529863,FA 19:1 +3O,FA 19:1 +3O,fatty_acid_RCO,frag
277.2525924,FA 19:2,FA 19:2,fatty_acid_RCO,frag
293.247507,FA 19:2 +1O,FA 19:2 +1O,fatty_acid_RCO,frag
309.2424216,FA 19:2 +2O,FA 19:2 +2O,fatty_acid_RCO,frag
325.2373362,FA 19:2 +3O,FA 19:2 +3O,fatty_acid_RCO,frag
275.2369423,FA 19:3,FA 19:3,fatty_acid_RCO,frag
291.2318569,FA 19:3 +1O,FA 19:3 +1O,fatty_acid_RCO,frag
307.2267715,FA 19:3 +2O,FA 19:3 +2O,fatty_acid_RCO,frag
323.2216862,FA 19:3 +3O,FA 19:3 +3O,fatty_acid_RCO,frag
273.2212922,FA 19:4,FA 19:4,fatty_acid_RCO,frag
289.2162068,FA 19:4 +1O,FA 19:4 +1O,fatty_acid_RCO,frag
305.2111215,FA 19:4 +2O,FA 19:4 +2O,fatty_acid_RCO,frag
321.2060361,FA 19:4 +3O,FA 19:4 +3O,fatty_acid_RCO,frag
295.2995426,FA 20:0,FA 20:0,fatty_acid_RCO,frag
311.2944572,FA 20:0 +1O,FA 20:0 +1O,fatty_acid_RCO,frag
327.2893719,FA 20:0 +2O,FA 20:0 +2O,fatty_acid_RCO,frag
343.2842865,FA 20:0 +3O,FA 20:0 +3O,fatty_acid_RCO,frag
293.2838925,FA 20:1,FA 20:1,fatty_acid_RCO,frag
309.2788072,FA 20:1 +1O,FA 20:1 +1O,fatty_acid_RCO,frag
325.2737218,FA 20:1 +2O,FA 20:1 +2O,fatty_acid_RCO,frag
341.2686364,FA 20:1 +3O,FA 20:1 +3O,fatty_acid_RCO,frag
291.2682425,FA 20:2,FA 20:2,fatty_acid_RCO,frag
307.2631571,FA 20:2 +1O,FA 20:2 +1O,fatty_acid_RCO,frag
323.2580717,FA 20:2 +2O,FA 20:2 +2O,fatty_acid_RCO,frag
339.2529863,FA 20:2 +3O,FA 20:2 +3O,fatty_acid_RCO,frag
289.2525924,FA 20:3,FA 20:3,fatty_acid_RCO,frag
305.247507,FA 20:3 +1O,FA 20:3 +1O,fatty_acid_RCO,frag
321.2424216,FA 20:3 +2O,FA 20:3 +2O,fatty_acid_RCO,frag
337.2373362,FA 20:3 +3O,FA 20:3 +3O,fatty_acid_RCO,frag
287.2369423,FA 20:4,FA 20:4,fatty_acid_RCO,frag
303.2318569,FA 20:4 +1O,FA 20:4 +1O,fatty_acid_RCO,frag
319.2267715,FA 20:4 +2O,FA 20:4 +2O,fatty_acid_RCO,frag
335.2216862,FA 20:4 +3O,FA 20:4 +3O,fatty_acid_RCO,frag
309.3151927,FA 21:0,FA 21:0,fatty_acid_RCO,frag
325.3101073,FA 21:0 +1O,FA 21:0 +1O,fatty_acid_RCO,frag
341.3050219,FA 21:0 +2O,FA 21:0 +2O,fatty_acid_RCO,frag
357.2999366,FA 21:0 +3O,FA 21:0 +3O,fatty_acid_RCO,frag
307.2995426,FA 21:1,FA 21:1,fatty_acid_RCO,frag
323.2944572,FA 21:1 +1O,FA 21:1 +1O,fatty_acid_RCO,frag
339.2893719,FA 21:1 +2O,FA 21:1 +2O,fatty_acid_RCO,frag
355.2842865,FA 21:1 +3O,FA 21:1 +3O,fatty_acid_RCO,frag
305.2838925,FA 21:2,FA 21:2,fatty_acid_RCO,frag
321.2788072,FA 21:2 +1O,FA 21:2 +1O,fatty_acid_RCO,frag
337.2737218,FA 21:2 +2O,FA 21:2 +2O,fatty_acid_RCO,frag
353.2686364,FA 21:2 +3O,FA 21:2 +3O,fatty_acid_RCO,frag
303.2682425,FA 21:3,FA 21:3,fatty_acid_RCO,frag
319.2631571,FA 21:3 +1O,FA 21:3 +1O,fatty_acid_RCO,frag
335.2580717,FA 21:3 +2O,FA 21:3 +2O,fatty_acid_RCO,frag
351.2529863,FA 21:3 +3O,FA 21:3 +3O,fatty_acid_RCO,frag
301.2525924,FA 21:4,FA 21:4,fatty_acid_RCO,frag
317.247507,FA 21:4 +1O,FA 21:4 +1O,fatty_acid_RCO,frag
333.2424216,FA 21:4 +2O,FA 21:4 +2O,fatty_acid_RCO,frag
349.2373362,FA 21:4 +3O,FA 21:4 +3O,fatty_acid_RCO,frag
323.3308428,FA 22:0,FA 22:0,fatty_acid_RCO,frag
339.3257574,FA 22:0 +1O,FA 22:0 +1O,fatty_acid_RCO,frag
355.320672,FA 22:0 +2O,FA 22:0 +2O,fatty_acid_RCO,frag
371.3155866,FA 22:0 +3O,FA 22:0 +3O,fatty_acid_RCO,frag
321.3151927,FA 22:1,FA 22:1,fatty_acid_RCO,frag
337.3101073,FA 22:1 +1O,FA 22:1 +1O,fatty_acid_RCO,frag
353.3050219,FA 22:1 +2O,FA 22:1 +2O,fatty_acid_RCO,frag
369.2999366,FA 22:1 +3O,FA 22:1 +3O,fatty_acid_RCO,frag
319.2995426,FA 22:2,FA 22:2,fatty_acid_RCO,frag
335.2944572,FA 22:2 +1O,FA 22:2 +1O,fatty_acid_RCO,frag
351.2893719,FA 22:2 +2O,FA 22:2 +2O,fatty_acid_RCO,frag
367.2842865,FA 22:2 +3O,FA 22:2 +3O,fatty_acid_RCO,frag
317.2838925,FA 22:3,FA 22:3,fatty_acid_RCO,frag
333.2788072,FA 22:3 +1O,FA 22:3 +1O,fatty_acid_RCO,frag
349.2737218,FA 22:3 +2O,FA 22:3 +2O,fatty_acid_RCO,frag
365.2686364,FA 22:3 +3O,FA 22:3 +3O,fatty_acid_RCO,frag
315.2682425,FA 22:4,FA 22:4,fatty_acid_RCO,frag
331.2631571,FA 22:4 +1O,FA 22:4 +1O,fatty_acid_RCO,frag
347.2580717,FA 22:4 +2O,FA 22:4 +2O,fatty_acid_RCO,frag
363.2529863,FA 22:4 +3O,FA 22:4 +3O,fatty_acid_RCO,frag
313.2525924,FA 22:5,FA 22:5,fatty_acid_RCO,frag
329.247507,FA 22:5 +1O,FA 22:5 +1O,fatty_acid_RCO,frag
345.2424216,FA 22:5 +2O,FA 22:5 +2O,fatty_acid_RCO,frag
361.2373362,FA 22:5 +3O,FA 22:5 +3O,fatty_acid_RCO,frag
337.3464929,FA 23:0,FA 23:0,fatty_acid_RCO,frag
353.3414075,FA 23:0 +1O,FA 23:0 +1O,fatty_acid_RCO,frag
369.3363221,FA 23:0 +2O,FA 23:0 +2O,fatty_acid_RCO,frag
385.3312367,FA 23:0 +3O,FA 23:0 +3O,fatty_acid_RCO,frag
335.3308428,FA 23:1,FA 23:1,fatty_acid_RCO,frag
351.3257574,FA 23:1 +1O,FA 23:1 +1O,fatty_acid_RCO,frag
367.320672,FA 23:1 +2O,FA 23:1 +2O,fatty_acid_RCO,frag
383.3155866,FA 23:1 +3O,FA 23:1 +3O,fatty_acid_RCO,frag
333.3151927,FA 23:2,FA 23:2,fatty_acid_RCO,frag
349.3101073,FA 23:2 +1O,FA 23:2 +1O,fatty_acid_RCO,frag
365.3050219,FA 23:2 +2O,FA 23:2 +2O,fatty_acid_RCO,frag
381.2999366,FA 23:2 +3O,FA 23:2 +3O,fatty_acid_RCO,frag
331.2995426,FA 23:3,FA 23:3,fatty_acid_RCO,frag
347.2944572,FA 23:3 +1O,FA 23:3 +1O,fatty_acid_RCO,frag
363.2893719,FA 23:3 +2O,FA 23:3 +2O,fatty_acid_RCO,frag
379.2842865,FA 23:3 +3O,FA 23:3 +3O,fatty_acid_RCO,frag
329.2838925,FA 23:4,FA 23:4,fatty_acid_RCO,frag
345.2788072,FA 23:4 +1O,FA 23:4 +1O,fatty_acid_RCO,frag
361.2737218,FA 23:4 +2O,FA 23:4 +2O,fatty_acid_RCO,frag
377.2686364,FA 23:4 +3O,FA 23:4 +3O,fatty_acid_RCO,frag
327.2682425,FA 23:5,FA 23:5,fatty_acid_RCO,frag
343.2631571,FA 23:5 +1O,FA 23:5 +1O,fatty_acid_RCO,frag
359.2580717,FA 23:5 +2O,FA 23:5 +2O,fatty_acid_RCO,frag
375.2529863,FA 23:5 +3O,FA 23:5 +3O,fatty_acid_RCO,frag
351.3621429,FA 24:0,FA 24:0,fatty_acid_RCO,frag
367.3570576,FA 24:0 +1O,FA 24:0 +1O,fatty_acid_RCO,frag
383.3519722,FA 24:0 +2O,FA 24:0 +2O,fatty_acid_RCO,frag
399.3468868,FA 24:0 +3O,FA 24:0 +3O,fatty_acid_RCO,frag
349.3464929,FA 24:1,FA 24:1,fatty_acid_RCO,frag
365.3414075,FA 24:1 +1O,FA 24:1 +1O,fatty_acid_RCO,frag
381.3363221,FA 24:1 +2O,FA 24:1 +2O,fatty_acid_RCO,frag
397.3312367,FA 24:1 +3O,FA 24:1 +3O,fatty_acid_RCO,frag
347.3308428,FA 24:2,FA 24:2,fatty_acid_RCO,frag
363.3257574,FA 24:2 +1O,FA 24:2 +1O,fatty_acid_RCO,frag
379.320672,FA 24:2 +2O,FA 24:2 +2O,fatty_acid_RCO,frag
395.3155866,FA 24:2 +3O,FA 24:2 +3O,fatty_acid_RCO,frag
345.3151927,FA 24:3,FA 24:3,fatty_acid_RCO,frag
361.3101073,FA 24:3 +1O,FA 24:3 +1O,fatty_acid_RCO,frag
377.3050219,FA 24:3 +2O,FA 24:3 +2O,fatty_acid_RCO,frag
393.2999366,FA 24:3 +3O,FA 24:3 +3O,fatty_acid_RCO,frag
343.2995426,FA 24:4,FA 24:4,fatty_acid_RCO,frag
359.2944572,FA 24:4 +1O,FA 24:4 +1O,fatty_acid_RCO,frag
375.2893719,FA 24:4 +2O,FA 24:4 +2O,fatty_acid_RCO,frag
391.2842865,FA 24:4 +3O,FA 24:4 +3O,fatty_acid_RCO,frag
341.2838925,FA 24:5,FA 24:5,fatty_acid_RCO,frag
357.2788072,FA 24:5 +1O,FA 24:5 +1O,fatty_acid_RCO,frag
373.2737218,FA 24:5 +2O,FA 24:5 +2O,fatty_acid_RCO,frag
389.2686364,FA 24:5 +3O,FA 24:5 +3O,fatty_acid_RCO,frag
365.377793,FA 25:0,FA 25:0,fatty_acid_RCO,frag
381.3727076,FA 25:0 +1O,FA 25:0 +1O,fatty_acid_RCO,frag
397.3676223,FA 25:0 +2O,FA 25:0 +2O,fatty_acid_RCO,frag
413.3625369,FA 25:0 +3O,FA 25:0 +3O,fatty_acid_RCO,frag
363.3621429,FA 25:1,FA 25:1,fatty_acid_RCO,frag
379.3570576,FA 25:1 +1O,FA 25:1 +1O,fatty_acid_RCO,frag
